evict times: 100, mal rules: 75, norm rules: 25
evict times: 120, mal rules: 92, norm rules: 28
evict times: 140, mal rules: 109, norm rules: 31
evict times: 160, mal rules: 122, norm rules: 38
evict times: 180, mal rules: 138, norm rules: 42
evict times: 200, mal rules: 153, norm rules: 47
evict times: 220, mal rules: 170, norm rules: 50
evict times: 240, mal rules: 185, norm rules: 55
evict times: 260, mal rules: 200, norm rules: 60
evict times: 280, mal rules: 215, norm rules: 65
evict times: 300, mal rules: 232, norm rules: 68
evict times: 320, mal rules: 246, norm rules: 74
evict times: 340, mal rules: 263, norm rules: 77
evict times: 360, mal rules: 278, norm rules: 82
evict times: 380, mal rules: 296, norm rules: 84
evict times: 400, mal rules: 314, norm rules: 86
evict times: 420, mal rules: 331, norm rules: 89
evict times: 440, mal rules: 347, norm rules: 93
evict times: 460, mal rules: 359, norm rules: 101
evict times: 480, mal rules: 375, norm rules: 105
evict times: 500, mal rules: 390, norm rules: 110
evict times: 520, mal rules: 403, norm rules: 117
evict times: 540, mal rules: 420, norm rules: 120
evict times: 560, mal rules: 437, norm rules: 123
evict times: 580, mal rules: 455, norm rules: 125
evict times: 600, mal rules: 468, norm rules: 132
evict times: 620, mal rules: 485, norm rules: 135
evict times: 640, mal rules: 502, norm rules: 138
evict times: 660, mal rules: 516, norm rules: 144
evict times: 680, mal rules: 532, norm rules: 148
evict times: 700, mal rules: 547, norm rules: 153
evict times: 720, mal rules: 561, norm rules: 159
evict times: 740, mal rules: 577, norm rules: 163
evict times: 760, mal rules: 595, norm rules: 165
evict times: 780, mal rules: 609, norm rules: 171
evict times: 800, mal rules: 624, norm rules: 176
evict times: 820, mal rules: 639, norm rules: 181
evict times: 840, mal rules: 653, norm rules: 187
evict times: 860, mal rules: 669, norm rules: 191
evict times: 880, mal rules: 682, norm rules: 198
evict times: 900, mal rules: 697, norm rules: 203
evict times: 920, mal rules: 711, norm rules: 209
evict times: 940, mal rules: 725, norm rules: 215
evict times: 960, mal rules: 742, norm rules: 218
evict times: 980, mal rules: 761, norm rules: 219
evict times: 1000, mal rules: 776, norm rules: 224
