evict times: 100, mal rules: 49, norm rules: 51
evict times: 120, mal rules: 57, norm rules: 63
evict times: 140, mal rules: 72, norm rules: 68
evict times: 160, mal rules: 79, norm rules: 81
evict times: 180, mal rules: 88, norm rules: 92
evict times: 200, mal rules: 97, norm rules: 103
evict times: 220, mal rules: 108, norm rules: 112
evict times: 240, mal rules: 118, norm rules: 122
evict times: 260, mal rules: 127, norm rules: 133
evict times: 280, mal rules: 141, norm rules: 139
evict times: 300, mal rules: 152, norm rules: 148
evict times: 320, mal rules: 162, norm rules: 158
evict times: 340, mal rules: 174, norm rules: 166
evict times: 360, mal rules: 182, norm rules: 178
evict times: 380, mal rules: 193, norm rules: 187
evict times: 400, mal rules: 203, norm rules: 197
evict times: 420, mal rules: 213, norm rules: 207
evict times: 440, mal rules: 221, norm rules: 219
evict times: 460, mal rules: 232, norm rules: 228
evict times: 480, mal rules: 243, norm rules: 237
evict times: 500, mal rules: 255, norm rules: 245
evict times: 520, mal rules: 263, norm rules: 257
evict times: 540, mal rules: 270, norm rules: 270
evict times: 560, mal rules: 280, norm rules: 280
evict times: 580, mal rules: 289, norm rules: 291
evict times: 600, mal rules: 302, norm rules: 298
evict times: 620, mal rules: 316, norm rules: 304
evict times: 640, mal rules: 326, norm rules: 314
evict times: 660, mal rules: 338, norm rules: 322
evict times: 680, mal rules: 348, norm rules: 332
evict times: 700, mal rules: 356, norm rules: 344
evict times: 720, mal rules: 367, norm rules: 353
evict times: 740, mal rules: 374, norm rules: 366
evict times: 760, mal rules: 386, norm rules: 374
evict times: 780, mal rules: 398, norm rules: 382
evict times: 800, mal rules: 406, norm rules: 394
evict times: 820, mal rules: 414, norm rules: 406
evict times: 840, mal rules: 424, norm rules: 416
evict times: 860, mal rules: 432, norm rules: 428
evict times: 880, mal rules: 441, norm rules: 439
evict times: 900, mal rules: 453, norm rules: 447
evict times: 920, mal rules: 461, norm rules: 459
evict times: 940, mal rules: 473, norm rules: 467
evict times: 960, mal rules: 483, norm rules: 477
evict times: 980, mal rules: 495, norm rules: 485
evict times: 1000, mal rules: 503, norm rules: 497
