evict times: 100, mal rules: 95, norm rules: 5
evict times: 120, mal rules: 114, norm rules: 6
evict times: 140, mal rules: 133, norm rules: 7
evict times: 160, mal rules: 152, norm rules: 8
evict times: 180, mal rules: 171, norm rules: 9
evict times: 200, mal rules: 190, norm rules: 10
evict times: 220, mal rules: 209, norm rules: 11
evict times: 240, mal rules: 228, norm rules: 12
evict times: 260, mal rules: 247, norm rules: 13
evict times: 280, mal rules: 266, norm rules: 14
evict times: 300, mal rules: 285, norm rules: 15
evict times: 320, mal rules: 304, norm rules: 16
evict times: 340, mal rules: 323, norm rules: 17
evict times: 360, mal rules: 342, norm rules: 18
evict times: 380, mal rules: 361, norm rules: 19
evict times: 400, mal rules: 380, norm rules: 20
evict times: 420, mal rules: 400, norm rules: 20
evict times: 440, mal rules: 420, norm rules: 20
evict times: 460, mal rules: 440, norm rules: 20
evict times: 480, mal rules: 460, norm rules: 20
evict times: 500, mal rules: 480, norm rules: 20
evict times: 520, mal rules: 500, norm rules: 20
evict times: 540, mal rules: 519, norm rules: 21
evict times: 560, mal rules: 538, norm rules: 22
evict times: 580, mal rules: 557, norm rules: 23
evict times: 600, mal rules: 576, norm rules: 24
evict times: 620, mal rules: 595, norm rules: 25
evict times: 640, mal rules: 614, norm rules: 26
evict times: 660, mal rules: 633, norm rules: 27
evict times: 680, mal rules: 652, norm rules: 28
evict times: 700, mal rules: 671, norm rules: 29
evict times: 720, mal rules: 690, norm rules: 30
evict times: 740, mal rules: 709, norm rules: 31
evict times: 760, mal rules: 728, norm rules: 32
evict times: 780, mal rules: 747, norm rules: 33
evict times: 800, mal rules: 766, norm rules: 34
evict times: 820, mal rules: 785, norm rules: 35
evict times: 840, mal rules: 804, norm rules: 36
evict times: 860, mal rules: 823, norm rules: 37
evict times: 880, mal rules: 842, norm rules: 38
evict times: 900, mal rules: 861, norm rules: 39
evict times: 920, mal rules: 880, norm rules: 40
evict times: 940, mal rules: 899, norm rules: 41
evict times: 960, mal rules: 918, norm rules: 42
evict times: 980, mal rules: 937, norm rules: 43
evict times: 1000, mal rules: 956, norm rules: 44
