evict times: 100, mal rules: 33, norm rules: 67
evict times: 120, mal rules: 41, norm rules: 79
evict times: 140, mal rules: 49, norm rules: 91
evict times: 160, mal rules: 57, norm rules: 103
evict times: 180, mal rules: 65, norm rules: 115
evict times: 200, mal rules: 73, norm rules: 127
evict times: 220, mal rules: 81, norm rules: 139
evict times: 240, mal rules: 88, norm rules: 152
evict times: 260, mal rules: 96, norm rules: 164
evict times: 280, mal rules: 104, norm rules: 176
evict times: 300, mal rules: 111, norm rules: 189
evict times: 320, mal rules: 119, norm rules: 201
evict times: 340, mal rules: 127, norm rules: 213
evict times: 360, mal rules: 135, norm rules: 225
evict times: 380, mal rules: 143, norm rules: 237
evict times: 400, mal rules: 151, norm rules: 249
evict times: 420, mal rules: 159, norm rules: 261
evict times: 440, mal rules: 167, norm rules: 273
evict times: 460, mal rules: 175, norm rules: 285
evict times: 480, mal rules: 183, norm rules: 297
evict times: 500, mal rules: 191, norm rules: 309
evict times: 520, mal rules: 199, norm rules: 321
evict times: 540, mal rules: 207, norm rules: 333
evict times: 560, mal rules: 215, norm rules: 345
evict times: 580, mal rules: 223, norm rules: 357
evict times: 600, mal rules: 231, norm rules: 369
evict times: 620, mal rules: 239, norm rules: 381
evict times: 640, mal rules: 247, norm rules: 393
evict times: 660, mal rules: 255, norm rules: 405
evict times: 680, mal rules: 263, norm rules: 417
evict times: 700, mal rules: 271, norm rules: 429
evict times: 720, mal rules: 279, norm rules: 441
evict times: 740, mal rules: 287, norm rules: 453
evict times: 760, mal rules: 294, norm rules: 466
evict times: 780, mal rules: 302, norm rules: 478
evict times: 800, mal rules: 310, norm rules: 490
evict times: 820, mal rules: 318, norm rules: 502
evict times: 840, mal rules: 326, norm rules: 514
evict times: 860, mal rules: 334, norm rules: 526
evict times: 880, mal rules: 342, norm rules: 538
evict times: 900, mal rules: 350, norm rules: 550
evict times: 920, mal rules: 358, norm rules: 562
evict times: 940, mal rules: 366, norm rules: 574
evict times: 960, mal rules: 374, norm rules: 586
evict times: 980, mal rules: 382, norm rules: 598
evict times: 1000, mal rules: 390, norm rules: 610
