3.078841	44.246824	65.387507	70.94616
3.411325	53.179858	40.30879	40.464501
3.305306	47.517206	75.198329	88.499539
3.409293	49.549389	35.187616	69.876844
3.256918	62.238082	63.390306	39.737632
3.371402	51.431665	56.570852	87.78456
3.022035	43.356939	62.575616	98.161587
3.4093	    42.432971	62.292726	59.58796
3.190929	51.466115	51.62754	102.424705
3.672431	51.524726	73.167958	81.534729
