evict times: 100, mal rules: 0, norm rules: 100
evict times: 120, mal rules: 18, norm rules: 102
evict times: 140, mal rules: 38, norm rules: 102
evict times: 160, mal rules: 58, norm rules: 102
evict times: 180, mal rules: 78, norm rules: 102
evict times: 200, mal rules: 98, norm rules: 102
evict times: 220, mal rules: 101, norm rules: 119
evict times: 240, mal rules: 101, norm rules: 139
evict times: 260, mal rules: 101, norm rules: 159
evict times: 280, mal rules: 101, norm rules: 179
evict times: 300, mal rules: 101, norm rules: 199
evict times: 320, mal rules: 116, norm rules: 204
evict times: 340, mal rules: 135, norm rules: 205
evict times: 360, mal rules: 155, norm rules: 205
evict times: 380, mal rules: 174, norm rules: 206
evict times: 400, mal rules: 194, norm rules: 206
evict times: 420, mal rules: 202, norm rules: 218
evict times: 440, mal rules: 202, norm rules: 238
evict times: 460, mal rules: 202, norm rules: 258
evict times: 480, mal rules: 202, norm rules: 278
evict times: 500, mal rules: 202, norm rules: 298
evict times: 520, mal rules: 217, norm rules: 303
evict times: 540, mal rules: 236, norm rules: 304
evict times: 560, mal rules: 254, norm rules: 306
evict times: 580, mal rules: 273, norm rules: 307
evict times: 600, mal rules: 288, norm rules: 312
evict times: 620, mal rules: 300, norm rules: 320
evict times: 640, mal rules: 303, norm rules: 337
evict times: 660, mal rules: 303, norm rules: 357
evict times: 680, mal rules: 303, norm rules: 377
evict times: 700, mal rules: 303, norm rules: 397
evict times: 720, mal rules: 318, norm rules: 402
evict times: 740, mal rules: 333, norm rules: 407
evict times: 760, mal rules: 351, norm rules: 409
evict times: 780, mal rules: 369, norm rules: 411
evict times: 800, mal rules: 387, norm rules: 413
evict times: 820, mal rules: 401, norm rules: 419
evict times: 840, mal rules: 404, norm rules: 436
evict times: 860, mal rules: 404, norm rules: 456
evict times: 880, mal rules: 404, norm rules: 476
evict times: 900, mal rules: 404, norm rules: 496
evict times: 920, mal rules: 418, norm rules: 502
evict times: 940, mal rules: 434, norm rules: 506
evict times: 960, mal rules: 451, norm rules: 509
evict times: 980, mal rules: 468, norm rules: 512
evict times: 1000, mal rules: 486, norm rules: 514
